,,,,LGGE Grenoble,,,,University of Bern,,,,University of Bern,,,,,LGGE Grenoble,,,,University of Bern,,,,,LGGE Grenoble,,,,University of Bern,,,,,,University of Bern,,,,,,Oregon State University,,,,,LGGE Grenoble,,,,,LGGE Grenoble,,,,,University of Bern,,,,,University of Bern,,,,,CSIRO Australia,,Oregon State University,,,,University of Bern,,,,,,CSIRO Australia,,,,,,,,Oregon State University,,,,Oregon State University,,,,,Oregon State University,,,,University of Bern,,,,,,
"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),Depth (m),tentatively synchronized on EDC3 gasage (yr),CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),Depth (m),"Gasage (TALDICE-1a, yr BP)","Gasage (EDML1 Sz4, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDML1 Sz4, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Reference,Depth (m),"Age (Ahn et al., 2008)",tentatively synchronized on AICC2012 based on synchronization applied in Bereiter et al. (2012),CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDC3, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),"Gasage (MacFarling Meure et al., 2006, yr BP)",CO2 (ppmv),Depth (m),"Gasage (WDC06A-7, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (EDML1 Sz4, yr BP)","Gasage (AICC2012, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Reference,Site code,Sample type,Depth (m),"Gasage (Rubino et al., 2013, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (tuned to GICC05/AICC2012 by Ahn et al. (2014), yr BP)",CO2 (ppm),sigma mean CO2 (ppmv),depth (m),"Gasage (tuned to GICC05/AICC2012 by Ahn et al. (2014), yr BP)",age uncertianty (yr),CO2 (ppm),uncertainty (ppm),Depth (m),"Gasage (WDC06A-7, yr BP)",CO2 (ppmv),sigma mean CO2 (ppmv),Depth (m),"Gasage (AICC2012, yr BP)",corrected CO2 (ppmv),analytical sigma mean CO2 (ppmv),Correcting Factor (ppmv),lower bound (2 sigma) of correction F. (ppmv),upper bound (2 sigma) of correction F. (ppmv)
11635,12017.843030303029,249.7,0.4,2240.15,163024,167914.1,186.7,,,,,2890.22,517706,520073.3575757573,247.7,1.4,,,,,3124.52,722039,720593.2181818183,211.3,0.9,,,,,,,,,,,2084.937,89196.80249999999,89696.25753333332,228.87834564758057,0.5827139079255338,1,2090.16,70262,73650.49840335047,234.35,3.03,,,,,,,,,,,,,,,,,,,,,1621,278.9,,,,,,,,,,,DE08,ice,119.92,9.245991239999967,307.7386635857962,1.1616381875289121,307.7386635857962,1.1616381875289121,806.9005,35089.6,198.7828307793,0.5749999999956976,,,,,,2200.2435,14022.859,241.8687866200197,1.085182218857085,3053.0225,654438.65,194.81602929906575,0.9848635910685707,1.5721979250000118,0,3.698
11676,12078.115151515152,251.1,0.3,2247,163698,168745.5,183.8,,,,,2891.32,518334,520821.80606060615,245.5,0.8,,,,,3125.27,723133,721412.1454545455,213.4,1.2,,,,,,,,,,,2091.9025,89830.198,90317.29400000001,229.73738145870655,1.2932470859753369,1,2093.5,71101,74424.91800821823,237.17,0.49,,,,,,,,,,,,,,,,,,,,,1648,279.8,,,,,,,,,,,DSS,ice,92.71,10.030999999999949,309.80091502114107,0.6353882419620955,309.80091502114107,0.6353882419620955,807.508,35165.799999999996,203.60050857025,0.35999999999018556,,,,,,2203.3643333333334,14060.093,245.26916500368534,1.1731028607568064,3053.7275,655524.3499999999,199.99595342018023,0.533737275122934,1.6131795750000038,0,3.7216
11727,12154.812121212122,250.7,0.9,2254.05,164439,169514.40000000002,196.6,,,,,2892.42,518965,521574.4727272729,243.5,0.7,,,,,3125.53,723464,721695.3090909094,213.2,1.3,,,,,,,,,,,2097.9435,90409.78559999999,90834.015,231.55865048827815,0.5657796451497026,1,2093.71,71158,74474.22115849078,236.62,1.43,,,,,,,,,,,,,,,,,,,,,1676,280.1,,,,,,,,,,,DE08-2,ice,128.7,10.408172680000007,310.9510867188181,0.6340303293204513,310.9510867188181,0.6340303293204513,808.475,35281.7,205.3761847385,0.09999999999999432,,,,,,2205.2425000000003,14084.472,236.88000615516702,1.5244854427350565,3054.1224999999995,656132.6499999991,200.35242454933484,0.7452710439425393,1.636140924999978,0,3.7348
11819,12313.149090909092,245.3,1.1,2280,167183,171939,197.8,,,,,2895.71,520892,523801.8242424243,241.9,1.4,,,,,3126.27,724445,722501.2363636363,210.3,2,,,,,,,,,,,2103.88625,90981.48,91445.03066666667,231.12075636405777,0.5746336904186475,1,2095.46,71622,74892.83118950925,240.58,3.79,,,,,,,,,,,,,,,,,,,,,1722,281.5,,,,,,,,,,,DE08,ice,121.8,10.77751491999993,311.0361345099159,0.6340306611715745,311.21179432912515,0.6340313851523534,808.89725,35337,204.46706210535,1.2200000000008204,,,,,,2208.2405,14120.057,240.39805979670948,0.1335912368682948,3054.8475,657181.0909090905,192.9341212467433,0.6495834043117569,1.678285174999985,0,3.7592
11896,12404.35090909091,245.3,0.6,2302,169492,174442,197.7,,,,,2896.82,521552,524570.8666666667,236.8,0.8,,,,,3126.72,725059,722991.327272727,206.3,0.7,,,,,,,,,,,2108.8925,91482.8575,91949.738,233.74184029367558,1.1116439014712285,1,2097.91,72240,75438.97178886719,246.81,2.23,,,,,,,,,,,,,,,,,,,,,1748,280.7,,,,,,,,,,,DE08,ice,121.8,10.77751491999993,311.3874541483345,0.6340321091331322,,,809.09775,35359.4,203.6185257355,0.8700000000001806,,,,,,2211.2435,14156.604,243.23818680138615,0.41922109209682534,3055.1755000000003,657654.2060606063,189.23340881737832,1.782637246447658,1.6973518150000189,0,3.7702
11958,12442.463636363636,246.6,0.5,2316.05,171351,175833.35,196,,,,,2897.92,522216,525337,235.8,1.2,,,,,3127.41,725937,723780.7999999998,206.6,1.8,,,,,,,,,,,2115.9025,92314.68925000002,92667.81750000002,232.45568865935815,2.220579734316614,1,2099.29,72598,75676.73733717816,244.19,,,,,,,,,,,,,,,,,,,,,,1782,280.1,,,,,,,,,,,DE08,ice,122.1,11.03227736000008,312.36342146741725,3.1762265895781727,310.4566675193962,2.1689332920301743,809.335,35383,201.35769286432503,0.25500000000000966,,,,,,2213.271,14179.551,243.36064776017062,0.8117258297207374,3055.2224999999994,657721.999999999,190.8769405532136,0.8745422048769677,1.7000839249999729,0,3.7718
12050,12507.82909090909,243.2,0.4,2325,172434,176853,190.3,,,,,2899.02,522923,526106.9999999999,233.7,0.7,,,,,3127.73,726322,724147.7333333333,208.1,1.2,,,,,,,,,,,2122.9735,93256.91205000001,93424.7096,235.1600042216258,0.825646178065128,1,2100.05,72783,75820.70498742138,246.3,0.85,,,,,,,,,,,,,,,,,,,,,1814,278.1,,,,,,,,,,,DE08,ice,122.1,11.03227736000008,308.5499135713751,1.1616399944821763,,,809.9024999999999,35445.799999999996,200.29875552115,0.804999999996869,,,,,,2215.2995,14205.559,242.3613364190683,1.8905012806153203,3055.9275,658764.0999999994,184.098136363561,0.2872499959310805,1.7410655749999933,0,3.7955
12122,12579.47878787879,240.3,0.3,2331.05,173135,177533.92500000002,189.4,,,,,2900.12,523666,526895.806060606,230.3,0.8,,,,,3128.45,727192,724970.4545454542,204.5,0.4,,,,,,,,,,,2126.9025,93695.66525,93823.21366666668,238.20709532731436,0.7742785032639387,1,2100.69,72937,75970.67187059269,236.93,0.88,,,,,,,,,,,,,,,,,,,,,1846,277.5,,,,,,,,,,,DSS,ice,94,11.838400000000092,308.47982780846024,0.6353686009026864,308.47982780846024,0.6353686009026864,810.1975,35497.09999999999,201.06305549865002,1.0050000000016042,,,,,,2218.24675,14237.445,240.59503531115416,1.187944479381528,3056.2505,659293.8200000001,187.3800806732598,1.0624536886831397,1.7598415650000163,0,3.8064
12371,12822.30909090909,237.5,0.5,2333,173394,177729.5,190.1,,,,,2901.22,524409,527698.6909090909,227.8,0.6,,,,,3128.91,727732,725471.436363636,205.5,1.3,,,,,,,,,,,2133.9725,94423.74749999998,94568.54833333331,242.40636016295775,0.5336583881577264,1,2101.27,73079,76105.28135105768,242.8,3.41,,,,,,,,,,,,,,,,,,,,,1894,277.4,,,,,,,,,,,DE08-2,ice,130.4,11.870147509999924,311.94102882822733,1.3421143195864766,311.94102882822733,1.3421143195864766,810.26,35508.5,202.04126672700002,0.8999999999946643,,,,,,2221.2491666666665,14273.024,244.21229536304708,1.333690692180971,3056.3224999999998,659411.8999999996,185.6837857761792,0.41429880571627437,1.764026924999996,0,3.8088
12496,12952.876969696968,237.6,0.6,2348,175306,179873,207.7,,,,,2902.32,525164,528516.6909090912,224.7,1.9,,,,,3129.62,728568,726244.6909090906,205.1,1.1,,,,,,,,,,,2139.9025,95093.08725000001,95234.11400000002,242.91411717720837,1.0680429441934671,1,2101.8,73209,76248.53543205641,241.26,0.14,,,,,,,,,,,,,,,,,,,,,1920,277.9,,,,,,,,,,,DE08,ice,123.48,12.132119869999997,310.6586926052243,2.214633255852012,311.52050972739016,2.2146342737612597,810.3812499999999,35530.7,201.88660042935,0.6500000000004478,,,,,,2223.3485,14298.717,243.03677680876376,0.2153120259848627,3056.96375,660463.5499999999,188.43427447380085,0.952114568150456,1.801302787499992,0,3.8305
12642,13199.160606060605,234.2,0.3,2363,177139,181302,213.2,,,,,2903.42,525908,529403.4303030304,222.7,1,,,,,3129.93,728921,726582.3090909087,205.4,0.8,,,,,,,,,,,2145.9725,95826.47799999999,95921.48316666664,246.19646528867355,1.5429840266572261,1,2101.97,73251,76301.76779035627,237.79,2.31,,,,,,,,,,,,,,,,,,,,,1949,276.7,,,,,,,,,,,DE08,ice,123.48,12.132119869999997,312.382326849556,2.214635291670507,,,810.5925,35567.99999999999,201.8276293501,0.9899999999966662,,,,,,2224.2435,14308.608,239.8013722168602,1.0996246937402585,3057.363,661118.32,193.9700304568731,0.9860539703018263,1.8245111899999813,0,3.844
12760,13436.515151515152,238.3,1.1,2372,178179,182196,217.7,,,,,2904.51,526661,530290.5090909093,221.2,1.2,,,,,3131.12,730299,727895.1878787879,204,1.6,,,,,,,,,,,2150.9025,96375.58950000002,96474.88033333335,245.7647295013877,0.5968319850410163,1,2103.15,73542,76618.29249247185,240.63,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSSW20K,firn,52,12.233306950000042,312.501072864396,0.28967126541590865,312.3293254879136,0.13456559096342216,811.1575,35672.50000000001,201.81310262977502,0.24499999999999034,,,,,,2227.2435,14343.156,246.07891889663432,1.0942604116875656,3057.4225,661215.9000000005,191.59170346951032,0.7748889463688593,1.8279699250000192,0,3.846
12942,13626.912121212123,237.3,0.5,2379.2,179117,183257.99999999997,198.1,,,,,2905.62,527454,531201.3818181816,220.3,0.5,,,,,3131.75,730949,728589.1212121214,204.1,0.8,,,,,,,,,,,2157.8925,97143.55225,97270.89099999999,242.35406601147713,2.0356171058595214,1,2103.6,73653,76753.99194434907,235.11,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSSW20K,firn,52,12.233306950000042,312.5806216853953,0.16058662857190448,,,811.3575000000001,35701.600000000006,200.5019756069,0.6299999999997875,,,,,,2228.3255,14354.483,242.39005888170098,0.4909048767560898,3058.1274999999996,662282.1772727269,189.69058418048212,1.5153285959589515,1.8689515749999828,0,3.8699
13090,13726.49212121212,237.9,0.2,2386,180068,184371,199.7,,,,,2906.72,528262,532078.7575757573,220.7,0.9,,,,,3132.13,731329,728992.8424242428,204.9,0.8,,,,,,,,,,,2163.9025,97827.07825000002,97927.46450000002,239.85849997327506,0.44902024787341865,1,2104.68,73944,77032.90802744415,231.11,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSSW20K,firn,52,12.233306950000042,312.2269259743025,0.06120782983997718,,,812.1837499999999,35854.6,203.28865874520002,1.0699999999962844,,,,,,2230.2445,14374.989,244.3252352260465,1.0466464124405748,3058.4688,662796.6094545458,193.90821704355406,2.1187140471892407,1.8887913439999977,0,3.8814
13241,13911.999999999998,237.6,0.6,2399,182046,186411,203.4,,,,,2907.36,528747,532592.5272727272,214.5,0.5,,,,,3132.92,732141,729832.1575757578,203.8,1,,,,,,,,,,,2169.892,98530.23119999998,98583.72399999999,243.17988778616598,0.2329829887657525,1,2105.52,74182,77294.39133905084,228.82,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSSW20K,firn,52,12.233306950000042,312.3116530615644,0.1772694587963052,,,812.6587499999999,35948.3,198.799944457875,0.3650000000069052,,,,,,2233.262333333333,14410.597,246.5463915992586,1.4233246603570187,3058.5225,662877.5500000003,190.86103041769672,1.0188990068199388,1.891912925000014,0,3.8833
13440,14188.655151515153,236.4,0.9,2414,184685,188437,210.7,,,,,2907.82,529101,532987.5696969698,211.4,2.2,,,,,3133.32,732548,730257.1272727276,205.9,1.7,,,,,,,,,,,2176.9025,99285.16050000003,99361.42233333335,242.98971287919505,1.0068160467597298,1,2106.32,74440,77530.54340384982,223.79,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSSW20K,firn,52,12.233306950000042,312.0710880824047,0.05742534567020901,,,813.4067500000001,36086.5,204.123014498,1.320000000001067,,,,,,2234.2529999999997,14422.234,246.60460298931037,1.7556664246639746,3059.2475,663937.5151515151,191.02249326390395,1.2013429676122072,1.9340571749999924,0,3.9079
13542,14248.766666666666,239.2,0.5,2425,186697,189806.5,231.3,,,,,2908.48,529640,533554.3696969697,204.4,0.6,,,,,3134.02,733261,730904.1818181819,203.9,0.7,,,,,,,,,,,2182.9725,100002.95249999998,100076.84966666665,245.62557787811392,1.0691576059963779,1,2107.63,74858,77898.3363464837,230.49,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DSSW20K,firn,52,12.233306950000042,312.2845912594188,0.061233017486228565,,,813.87325,36173.100000000006,201.7797825328,0.23000000000000395,,,,,,2236.2405,14443.283,244.9489026098227,0.3454352294996154,3059.5454999999997,664320.3999999997,192.55321359717547,1.303303128464265,1.9513799149999898,0,3.918
13653,14262.336363636365,238.6,0.6,2437,188436,191254.5,231.4,,,,,2908.92,530016,533932.2363636366,200,0.8,,,,,3134.33,733543,731188.8181818181,204.4,0.3,,,,,,,,,,,2186.9025,100485.888,100543.17833333334,247.872113110669,1.0978904362663182,1,2109.17,75343,78332.44065370689,228.85,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,124.65,13.136785700000019,307.0555671208528,1.1616366697079643,307.4076931745866,1.1616374521489643,814.34375,36261.799999999996,200.09164615275,0.6250000000058207,,,,,,2238.2195,14463.583,242.61345734214723,0.7652096648345446,3059.6137499999995,664408.0909090904,187.76703230989094,0.8324468692082797,1.9553472874999613,0,3.9203
13804,14385.875757575757,238.6,0.3,2442.05,189076,191964.075,220.3,,,,,2909.65,530685,534668.181818182,195.1,0.7,,,,,3135.06,734223,731864,205.3,0.4,,,,,,,,,,,2193.9425,101471.71075000003,101325.67500000002,244.762424566832,1.1289953724167154,1,2110.06,75621,78564.63523499138,226.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,124.65,13.136785700000019,307.75981922832034,1.1616382345899645,,,815.6775,36506.3,198.9617645275,0.9499999999981619,,,,,,2241.2408333333333,14497.209,246.05538663336657,2.2467485024161653,3060.325,665321.9393939392,180.16659707392193,1.1165737704283798,1.9966922499999953,0.038536,3.9446
13948,14580.798787878788,239.1,0.4,2451,190352,193074.5,218,,,,,2910.02,531035,535043.5636363637,193.8,0.8,,,,,3135.52,734604,732324,207.4,1.9,,,,,,,,,,,2199.9025,102347.74550000002,101971.88500000001,240.0715355271941,0.9399178816334111,1,2111.2,75975,78878.64658433384,229.45,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,125.74,14.12664190999999,309.52132105952495,3.1762242533389045,309.3446868650601,2.8704087232296542,816.1295,36591.8,205.10239260525,1.1350000000017078,,,,,,2243.3590000000004,14520.852,245.14411641924522,1.2655358550826663,3060.7255,665836.5212121212,180.53768178380184,1.116933774815544,2.0199733149999872,0.071429,3.9582
14303,14811.106666666667,228.5,0.6,2470.3,192910,195126.50000000003,226.5,,,,,2910.66,531662,535695.0545454544,190.5,1.7,,,,,3136.19,735167,732994,201.7,1.2,,,,,,,,,,,2206.9725,103346.58149999999,102764.77666666664,237.07327561500702,1.7537460901846784,1,2113.37,76651,79488.67721650463,229.56,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,125.74,14.12664190999999,309.1680526705952,2.5645931931204045,,,816.5799999999999,36669.6,203.76951759,0.1599999999999966,,,,,,2244.2435,14531.297,247.17377294839466,0.8112650514640422,3061.362,666753.3600000001,174.76867941399888,1.0439980375019227,2.05697305999999,0.12367,3.98
14550,15137.318181818184,228.4,0.7,2475,193481,195799.5,220,,,,,2911.12,532119,536178.4727272727,199.8,1.2,,,,,3136.53,735459,733334.0000000001,201.3,0.8,,,,,,,,,,,2210.9025,103960.89700000003,103308.74000000002,240.68407213384208,0.9370622200614069,1,2116.08,77513,80255.06251191156,232.82,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,126.01,14.290543329999991,307.25859856593024,1.1616371204860099,307.25859856593024,1.1616371204860099,816.845,36712.799999999996,203.7543230524,0.009999999999990903,,,,,,2245.2415,14541.662,239.8323421305916,0.5643746168651799,3061.8158000000003,667409.8573333337,173.71362014216885,1.3774806668983484,2.0833524540000212,0.16089,3.9955
14725,15421.766666666666,226.1,0.6,2488.05,195017,197587.35000000003,226.4,,,,,2912.22,533246,537334.4727272725,199.4,0.8,,,,,3137.25,736079,734017.9999999999,204.1,1,,,,,,,,,,,2217.9425,105073.65425,104274.33333333334,247.76162928794554,0.8302234054354171,1,2116.73,77721,80440.6466457023,240.83,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,126.84,14.94369888999995,306.3197983876916,1.1616350386215593,306.3197983876916,1.1616350386215593,817.4894999999999,36820.2,202.76033458287498,1.1550000000016227,,,,,,2246.2518333333333,14552.933,245.729807649943,0.41994573319519585,3062.5274999999997,668415.2636363631,177.7146610306198,0.6829207941950545,2.12472357499999,0.21922,4.0199
14890,15657.258181818179,225.2,0.5,2494.1,195673,198327.45,241.2,,,,,2913.33,534364,538440.7636363636,205,0.9,,,,,3137.72,736460,734459.7999999997,209.7,1.8,,,,,,,,,,,2223.9025,106013.18050000003,105121.44000000002,251.62137763879727,0.9434913327285863,1,2120.16,78795,81230.65994841554,235.51,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08-2,ice,135.73,16.123575399999936,309.6306260790445,0.6340249031228801,309.6306260790445,0.6340249031228801,818.185,36939.8,203.514345808,0.23000000000000395,,,,,,2247.245,14563.518,243.85999766133673,1.4558688378127933,3062.9255000000003,668915.5375757578,180.6705433303129,0.7071238177117776,2.147859315000005,0.25182,4.0336
15012,15790.427272727273,224.5,0.6,2499,196179,198938,242.6,,,,,2914.42,535483,539513.8181818181,206.4,0.7,,,,,3138.44,737034,735138.3818181817,208.1,0.7,,,,,,,,,,,2228.930666666666,106780.98533333326,105886.58044444438,262.744389495218,1.376809809334889,1,2122.78,79628,81796.92488258806,238.65,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,128.56,16.40695077999999,306.7586062658141,2.5645907636740666,307.0755443187391,2.5645910826371363,818.685,37023.4,206.3568576216,1.125,,,,,,2248.3015000000005,14575.933,243.76503812675872,1.7380011297995386,3063.6445000000003,669819.2987878791,187.6555369926176,0.18350389395851932,2.189654785000016,0.31066,4.0584
15233,15936.955151515152,222,0.8,2525,198972,201752,250.9,,,,,2915.52,536622,540583.818181818,212.9,1.3,,,,,3138.73,737266,735414.6727272726,211.3,0.8,,,,,,,,,,,2236.9025,107895.17275000003,107163.2716666667,241.64050891998417,1.4819856502559619,1,2125.62,80515,82419.42048413375,240.08,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,128.56,16.40695077999999,306.6304146533345,2.5645906349508563,,,819.4237499999999,37118.600000000006,210.157174784,0.8920951873796128,,,,,,2249.2445,14586.185,241.9659544143376,1.137419276772159,3064.024,670296.3187878784,191.5141318512642,0.9243574463449339,2.2117151199999796,0.34169,4.0715
15438,16063.836363636365,221,0.8,2533,199918,202744.5,239.1,,,,,2916.62,537770,541653.8181818181,211.2,0.7,,,,,3139.46,737889,736110.1636363637,210.6,1.4,,,,,,,,,,,2241.9455,108754.98099999996,108066.27999999997,239.77637732837954,1.2874182149947797,1,2126.13,80708,82542.91875267749,233,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,128.56,16.40695077999999,307.8376120370688,2.564591849286487,,,819.27,37143.200000000004,207.34584681975,0.1599999999999966,,,,,,2250.24675,14595.468,239.30951417343593,0.6136067550158362,3064.755,671070.7454545456,194.87837297832084,0.9683245955434528,2.254208150000011,0.40142,4.0967
15570,16133.909696969697,220.9,0.5,2543,201163,203842,247.6,,,,,2917.72,538959,542740.206060606,205,0.8,,,,,3139.89,738272,736519.8363636364,206.5,1.7,,,,,,,,,,,2247.9055,109776.60129999997,109005.13199999998,245.20780479323213,2.0847406766372005,1,2130.2,82248,83513.81638732464,250.22,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,129.59,17.219075570000086,305.94402817135216,1.1616342071053372,305.94402817135216,1.1616342071053372,820.333,37296.5,208.25190909,0.9500000000058207,,,,,,2251.2421666666664,14606.209,241.58632963935628,0.8517421853611764,3065.123,671457.9260606061,196.8275423165405,0.6946123830988237,2.2755999899999892,0.43146,4.1095
15742,16396.39090909091,219.4,0.6,2552.01,202413,205203.27500000002,244.4,,,,,2918.82,540154,543844.872727273,203.6,1.2,,,,,3140.54,738844,737267.4787878789,200.3,1.6,,,,,,,,,,,2252.9455,110584.84349999996,109751.49799999996,251.747155802463,1.9138400233093322,1,2130.67,82539,83624.43532730482,246.47,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,129.9,17.462700710000036,308.27919921307927,2.214630463891003,308.27919921307927,2.214630463891003,820.365,37302,209.65639176,0.5861740355881742,,,,,,2252.2455,14619.389,241.97072384125397,0.7613632280058652,3065.7645,672150.8827272733,194.789560383579,0.5814576171521617,2.312890385000003,0.4838,4.1317
15886,16723.096969696962,214,0.8,2554.91,202874,205575.75499999998,231.9,,,,,2919.92,541345,544885.987878788,208.1,0.8,,,,,3140.88,739137,737665.3818181821,197.8,1.5,,,,,,,,,,,2259.9055,111818.08774999998,110768.32899999998,253.98555790883114,1.5721763035380707,1,2130.78,82607,83651.30776764936,244.08,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,130.18,17.70639580000011,308.25556223436706,0.6340192586104747,308.25556223436706,0.6340192586104747,820.5762500000001,37338.1,206.586570978,0.12000000000000453,,,,,,2253.2639999999997,14629.987,244.10202126482596,1.115425087948056,3066.223,672761.3824242426,197.12915219406037,0.9922885896023796,2.339542989999984,0.52117,4.1476
16073,16971.381818181817,207.5,0.9,2557.71,203317,205944.575,232.2,,,,,2921,542502,545864.9090909091,210.3,1.6,,,,,3141.66,739842,738584.8363636363,185,0.9,,,,,,,,,,,2265.9455,112685.63134999997,111626.22466666665,263.94531662523076,0.689558185680097,1,2131.99,83354,83935.88614110622,250.7,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,132,19.17030616000011,305.7177398041888,1.742169042896479,305.7409186942765,1.4519014261034418,821.14,37431,212.50552869749998,1.4699999999984041,,,,,,2254.7445,14645.202,242.11592408247537,0.5982874200896254,3066.9249999999997,673696.1060606058,201.1220985980582,1.0023985105114763,2.3803502499999922,0.57834,4.1721
16260,17155.361818181816,207.7,0.5,2560.91,203837,206359.93499999997,228.6,,,,,2922.12,543676,546830.1454545453,209.6,1.6,,,,,3142.12,740277,739173.915151515,178.9,0.3,,,,,,,,,,,2271.6054999999997,113400.73424999995,112457.66899999995,268.69515004515955,0.5821511279644566,1,2132.5,83669,84062.3123464723,248.75,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE08,ice,132,19.17030616000011,305.76409758436415,1.1616338093104046,,,821.3245,37461.299999999996,209.83667782650002,0.5349999999964422,,,,,,2255.2465,14652.256,238.62208303328032,0.3923638577013497,3067.3255000000004,674229.3778787885,204.66974564632602,0.7311593303092837,2.4036313150000126,0.61093,4.186
16452,17288.433333333334,202.9,0.7,2564.91,204480,206896.84999999998,226.3,,,,,2923.22,544804,547806.6787878785,209.7,0.8,,,,,3142.85,741021,740108.7575757575,178.6,2.4,,,,,,,,,,,2277.9755,114193.4963,113429.25966666666,276.1489598508511,0.5540078705479393,1,2132.66,83766,84131.89767693008,237.44,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTH POLE,firn,119.87,20.613674270000047,305.8354964326462,0.05116402584361116,305.3808267142061,0.06894633736248497,822.2425,37618.600000000006,214.29589900083332,0.39842746447112803,,,,,,2256.2455,14664.087,237.41678590018034,0.28541857454839875,3068.0685,675028.3999999999,211.69145610328425,0.5840187534379967,2.446821904999979,0.67134,4.212
16659,17395.15818181818,200.8,1,2567.51,204908,207240.3,229.4,,,,,2924.32,545956,548770.7757575759,204.6,1.9,,,,,3143.13,741307,740467.3272727274,176.6,2.4,,,,,,,,,,,,,,,,,2134.46,84855,85328.56828551074,240.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTH POLE,firn,119.87,20.613674270000047,305.22823662503055,0.09618819037807287,,,822.409,37647.5,212.135905967,0.7150000000014083,,,,,,2257.1955,14675.119,238.33541847308942,1.0422984517358862,3068.423,675406.5333333331,216.1224817958984,0.8064128363641915,2.4674289899999735,0.70013,4.2244
16870,17708.4696969697,195.2,0.3,2570.41,205362,207622.89,231.4,,,,,2925.42,547013,549720.1090909094,202.5,1.6,,,,,3143.86,742075,741333.4060606061,177.9,2.1,,,,,,,,,,,,,,,,,2134.7,84996,85501.30615549788,240.36,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTH POLE,firn,119.87,20.613674270000047,305.39063713078644,0.08992353111902232,,,823.215,37777.2,212.09241359079002,1.6164170253985017,,,,,,2258.1765,14686.374,241.49243901935716,0.2935424748877703,3069.5229999999997,676530.736363636,222.57485445876674,0.7600945737942328,2.5313719899999683,0.78936,4.2631
